YEAR,MONTH,DAY,HOUR,temp_outdoor,temp_ground,humidity,pressure_area,pressure_sea,wind_speed,wind_direction,visual_range,ELEC_diff,HOT_diff,WATER_diff,ELEC_before,HOT_before,WATER_before,ELEC,HOT,WATER
2022,7,25,5,23.6,23.5,100,1003.2,1007.7,1,230,1108,-5.14,0.0413,0.4492,87.48068389,0.195,1.7143,97.23068389,1.2346,3.6004
2022,7,25,6,23.6,23.6,100,1003.6,1008.1,1.2,250,1411,9.75,1.0396,1.8861,97.23068389,1.2346,3.6004,107.8806839,2.7128,7.5831
2022,7,25,7,24.5,24.8,97,1004.3,1008.8,0.8,230,1134,10.65000001,1.4782,3.9827,107.8806839,2.7128,7.5831,141.6506839,3.8102,13.5382
2022,7,25,8,25.9,28.7,87,1004.7,1009.2,1,320,1714,33.77,1.0974,5.9551,141.6506839,3.8102,13.5382,147.7406839,2.8852,12.6043
2022,7,25,9,26.6,30.9,84,1005.1,1009.6,1.5,290,1793,6.09,-0.925,-0.9339,147.7406839,2.8852,12.6043,148.8506839,2.5431,12.7449
2022,7,25,10,28.2,34.6,77,1005.2,1009.7,1,160,1927,1.11,-0.3421,0.1406,148.8506839,2.5431,12.7449,144.6906839,2.6186,12.2121
2022,7,25,11,28.8,38.1,70,1005.6,1010.1,2,230,1944,-4.16,0.0755,-0.5328,144.6906839,2.6186,12.2121,145.8506839,1.4731,9.0912
2022,7,25,12,29.7,39.1,68,1005.4,1009.9,2.4,250,1854,1.16,-1.1455,-3.1209,145.8506839,1.4731,9.0912,145.6506839,1.9031,7.7479
2022,7,25,13,30.6,39.8,65,1005,1009.5,1.3,270,1990,-0.2,0.43,-1.3433,145.6506839,1.9031,7.7479,145.2106839,1.24,8.1154
2022,7,25,14,30.6,37.7,65,1004.7,1009.2,2.6,270,1963,-0.44,-0.6631,0.3675,145.2106839,1.24,8.1154,159.9106839,1.4495,7.4304
2022,7,25,15,30.7,38.5,62,1004.6,1009.1,3.7,270,1945,14.7,0.2095,-0.685,159.9106839,1.4495,7.4304,164.6106839,1.2787,7.3136
2022,7,25,16,29.9,35,64,1004.6,1009,4,270,1984,4.7,-0.1708,-0.1168,164.6106839,1.2787,7.3136,187.1006839,1.5193,7.7712
2022,7,25,17,29.8,31.7,66,1004.4,1008.8,3.3,250,2000,22.49,0.2406,0.4576,187.1006839,1.5193,7.7712,191.8606839,2.0612,9.2084
2022,7,25,18,29.3,29.2,67,1004.2,1008.7,2.6,270,2000,4.76,0.5419,1.4372,191.8606839,2.0612,9.2084,223.2806839,2.5492,10.3195
2022,7,25,19,28.4,27.6,68,1004.4,1008.9,2.1,270,2000,31.42,0.488,1.1111,223.2806839,2.5492,10.3195,225.2306839,2.9808,13.6973
2022,7,25,20,26.4,25.9,72,1004.7,1009.2,1.3,250,1949,1.95,0.4316,3.3778,225.2306839,2.9808,13.6973,235.4606839,4.4563,15.0544
2022,7,25,21,25.2,25.1,82,1005.1,1009.6,0.9,250,2000,10.23,1.4755,1.3571,235.4606839,4.4563,15.0544,229.9306839,4.2462,12.1049
2022,7,25,22,24.6,24.6,88,1005.4,1009.9,1,230,2000,-5.53,-0.2101,-2.9495,229.9306839,4.2462,12.1049,220.0506839,4.0462,12.3003
2022,7,25,23,24.7,24.3,89,1005.7,1010.2,1,290,2000,-9.88,-0.2,0.1954,220.0506839,4.0462,12.3003,171.8906839,1.7727,7.1908
2022,7,26,0,24.4,23.9,91,1005.9,1010.4,0.7,230,1983,-48.16,-2.2735,-5.1095,171.8906839,1.7727,7.1908,133.8906839,0.8641,3.5731
2022,7,26,1,24.1,23.6,92,1005.8,1010.3,0.7,250,1798,-38,-0.9086,-3.6177,133.8906839,0.8641,3.5731,120.9606839,1.0355,2.957
2022,7,26,2,23.9,23.3,94,1005.7,1010.2,1.1,230,1313,-12.93,0.1714,-0.6161,120.9606839,1.0355,2.957,105.8406839,0.4775,1.7031
2022,7,26,3,23.9,23,93,1005.5,1010,1.1,140,1474,-15.12,-0.558,-1.2539,105.8406839,0.4775,1.7031,98.66068389,0.4469,1.318
2022,7,26,4,23.5,22.8,95,1005.5,1010,0.9,140,1033,-7.18000001,-0.0306,-0.3851,98.66068389,0.4469,1.318,101.0006839,0.3689,1.6439
2022,7,26,5,23,22.6,97,1006,1010.6,0.3,0,1010,2.34000001,-0.078,0.3259,101.0006839,0.3689,1.6439,100.5306839,0.6504,3.2766
2022,7,26,6,23.3,22.6,97,1005.9,1010.5,0.1,0,1200,-0.47,0.2815,1.6327,100.5306839,0.6504,3.2766,114.7806839,3.0806,7.6927
2022,7,26,7,25.4,25.1,89,1006.3,1010.8,0.9,140,1010,14.25,2.4302,4.4161,114.7806839,3.0806,7.6927,137.5406839,3.991,13.3538
2022,7,26,8,27.4,28.9,83,1006.3,1010.8,1.3,110,1043,22.76,0.9104,5.6611,137.5406839,3.991,13.3538,139.9206839,1.7998,11.2069
2022,7,26,9,29,32.6,75,1006.1,1010.6,1.6,110,1369,2.38,-2.1912,-2.1469,139.9206839,1.7998,11.2069,146.7106839,1.8356,9.5155
2022,7,26,10,29.2,34.4,72,1006,1010.5,1.8,180,1209,6.79,0.0358,-1.6914,146.7106839,1.8356,9.5155,154.2106839,1.878,9.0279
2022,7,26,11,31.2,38,67,1005.5,1009.9,1.9,110,1611,7.5,0.0424,-0.4876,154.2106839,1.878,9.0279,163.5106839,1.5141,6.8443
2022,7,26,12,31.6,39.7,59,1005.4,1009.8,2.2,230,1660,9.3,-0.3639,-2.1836,163.5106839,1.5141,6.8443,175.6906839,1.7734,6.5759
2022,7,26,13,31.8,36.1,59,1004.8,1009.2,1.9,230,1753,12.18,0.2593,-0.2684,175.6906839,1.7734,6.5759,182.8406839,1.6791,6.6893
2022,7,26,14,32.5,38,54,1004.7,1009.1,2.3,270,2030,7.15,-0.0943,0.1134,182.8406839,1.6791,6.6893,177.4306839,0.6662,5.5085
2022,7,26,15,33.3,39,52,1004.2,1008.6,2.4,250,1915,-5.41,-1.0129,-1.1808,177.4306839,0.6662,5.5085,186.2706839,0.6384,5.2302
2022,7,26,16,33.3,37.6,54,1004,1008.4,2.2,250,1872,8.84,-0.0278,-0.2783,186.2706839,0.6384,5.2302,218.6506839,1.4189,6.7025
2022,7,26,17,32.5,33.8,57,1004,1008.4,2.9,290,1992,32.38,0.7805,1.4723,218.6506839,1.4189,6.7025,239.7406839,1.5106,8.1312
2022,7,26,18,31.1,31.2,62,1004,1008.4,2.5,250,1919,21.09,0.0917,1.4287,239.7406839,1.5106,8.1312,255.0006839,2.4066,9.0482
2022,7,26,19,29.6,29.1,68,1004.1,1008.5,2.6,290,1922,15.26,0.896,0.917,255.0006839,2.4066,9.0482,277.4206839,3.516,13.8557
2022,7,26,20,27.7,27.7,78,1004.3,1008.8,1.1,250,1793,22.42,1.1094,4.8075,277.4206839,3.516,13.8557,271.1006839,2.7242,12.9306
2022,7,26,21,27.2,26.8,80,1004.5,1009,0.9,250,1438,-6.32,-0.7918,-0.9251,271.1006839,2.7242,12.9306,271.7506839,3.3113,12.0007
2022,7,26,22,27.3,26.4,80,1005,1009.5,1.3,250,1232,0.65,0.5871,-0.9299,271.7506839,3.3113,12.0007,264.9206839,3.8608,10.2912
2022,7,26,23,26.5,25.8,84,1005.5,1010,1.8,250,928,-6.83,0.5495,-1.7095,264.9206839,3.8608,10.2912,224.5206839,2.7679,7.7932
2022,7,27,0,26.6,25.9,83,1005.6,1010.1,0.4,0,1176,-40.4,-1.0929,-2.498,224.5206839,2.7679,7.7932,177.1306839,1.448,4.9197
2022,7,27,1,26.2,25.5,87,1005.1,1009.6,1.4,140,713,-47.39,-1.3199,-2.8735,177.1306839,1.448,4.9197,133.2406839,0.7166,2.7157
2022,7,27,2,25.9,25.3,91,1005.2,1009.7,1.1,230,409,-43.89,-0.7314,-2.204,133.2406839,0.7166,2.7157,111.0506839,0.3661,1.6952
2022,7,27,3,25.2,25,95,1005.1,1009.6,0.1,0,391,-22.19,-0.3505,-1.0205,111.0506839,0.3661,1.6952,107.0406839,0.2508,1.1892
2022,7,27,4,25.1,24.6,95,1004.9,1009.4,0.5,200,308,-4.01,-0.1153,-0.506,107.0406839,0.2508,1.1892,103.5806839,0.1137,1.1331
2022,7,27,5,24.7,24.3,97,1005.1,1009.6,0.4,0,321,-3.46,-0.1371,-0.0561,103.5806839,0.1137,1.1331,107.3106839,1.1042,3.1302
2022,7,27,6,25,24.4,96,1005.3,1009.8,0,0,302,3.73,0.9905,1.9971,107.3106839,1.1042,3.1302,113.0606839,2.7741,8.3329
2022,7,27,7,25.7,25.6,94,1005.5,1010,1,110,320,5.75,1.6699,5.2027,113.0606839,2.7741,8.3329,143.5306839,3.128,9.4546
2022,7,27,8,26.9,27,87,1005.9,1010.4,1.2,140,554,30.47,0.3539,1.1217,143.5306839,3.128,9.4546,154.0806839,2.2199,11.4293
2022,7,27,9,27.7,28.8,78,1006.1,1010.6,2.1,140,844,10.55,-0.9081,1.9747,154.0806839,2.2199,11.4293,140.4406839,1.7766,10.2226
2022,7,27,10,28.7,32.5,71,1006.1,1010.6,1.9,140,1639,-13.64,-0.4433,-1.2067,140.4406839,1.7766,10.2226,141.8106839,1.6334,8.1549
2022,7,27,11,29.5,32.7,64,1006.3,1010.8,1.7,140,1870,1.37,-0.1432,-2.0677,141.8106839,1.6334,8.1549,150.6006839,1.6552,8.7198
2022,7,27,12,29.7,33.8,61,1005.9,1010.4,2.2,110,1993,8.79,0.0218,0.5649,150.6006839,1.6552,8.7198,194.7306839,1.1712,8.6346
2022,7,27,13,30.1,35.9,62,1005.3,1009.8,3.2,110,1826,44.13,-0.484,-0.0852,194.7306839,1.1712,8.6346,181.8406839,1.9062,8.7481
2022,7,27,14,30.5,33.9,63,1005,1009.5,2.5,90,1822,-12.89,0.735,0.1135,181.8406839,1.9062,8.7481,187.5806839,1.42,9.3798
2022,7,27,15,30.7,33.9,57,1005,1009.5,3,110,1959,5.74,-0.4862,0.6317,187.5806839,1.42,9.3798,191.6206839,1.0285,6.7278
2022,7,27,16,31.3,34.9,58,1004.7,1009.1,2.7,140,1927,4.04,-0.3915,-2.652,191.6206839,1.0285,6.7278,199.3406839,1.4414,7.969
2022,7,27,17,31.2,31.8,54,1004.6,1009,3,140,1950,7.72,0.4129,1.2412,199.3406839,1.4414,7.969,231.8106839,2.0402,9.7533
2022,7,27,18,30.7,30.2,55,1004.4,1008.9,3.5,140,2000,32.47,0.5988,1.7843,231.8106839,2.0402,9.7533,234.4106839,0.9474,9.0702
2022,7,27,19,30,27.4,55,1004.7,1009.2,3.8,140,2000,2.6,-1.0928,-0.6831,234.4106839,0.9474,9.0702,250.7206839,3.1925,11.7945
2022,7,27,20,28.6,25.7,61,1005,1009.5,2.7,110,2000,16.31,2.2451,2.7243,250.7206839,3.1925,11.7945,254.6106839,3.5955,10.7921
2022,7,27,21,28.1,24.9,63,1005.5,1010,1.9,110,2000,3.89,0.403,-1.0024,254.6106839,3.5955,10.7921,250.5906839,3.483,11.8893
2022,7,27,22,27.7,24.3,65,1005.9,1010.4,2,110,2000,-4.02,-0.1125,1.0972,250.5906839,3.483,11.8893,235.6706839,2.3664,8.8186
2022,7,27,23,27.5,24,67,1006,1010.5,1.6,140,1988,-14.92,-1.1166,-3.0707,235.6706839,2.3664,8.8186,202.4706839,2.9991,8.6402
2022,7,28,0,27,23.7,70,1006.2,1010.7,1.4,110,2000,-33.2,0.6327,-0.1784,202.4706839,2.9991,8.6402,166.8906839,1.9005,5.133
2022,7,28,1,26.3,23.5,74,1006.2,1010.7,1.8,110,1734,-35.58,-1.0986,-3.5072,166.8906839,1.9005,5.133,132.4306839,0.7445,2.6104
2022,7,28,2,26.1,23.3,75,1006.2,1010.7,2.7,90,1842,-34.46,-1.156,-2.5226,132.4306839,0.7445,2.6104,112.5606839,0.3382,1.7119
2022,7,28,3,25.8,23,75,1006.5,1011,2.8,90,1963,-19.87,-0.4063,-0.8985,112.5606839,0.3382,1.7119,107.9606839,0.5712,1.676
2022,7,28,4,25.3,22.7,75,1006.7,1011.2,3,90,1996,-4.6,0.233,-0.0359,107.9606839,0.5712,1.676,100.9106839,0.1935,1.5143
2022,7,28,5,25.2,22.4,76,1006.7,1011.2,3,90,1995,-7.05,-0.3777,-0.1617,100.9106839,0.1935,1.5143,102.9106839,0.5249,2.6626
2022,7,28,6,25,22.5,77,1006.8,1011.4,2.9,90,1970,2,0.3314,1.1483,102.9106839,0.5249,2.6626,111.8406839,2.3371,7.6187
2022,7,28,7,25.8,23.9,74,1006.9,1011.4,3.1,110,2021,8.93,1.8122,4.9561,111.8406839,2.3371,7.6187,129.3106839,3.6661,11.3119
2022,7,28,8,26.9,27.3,69,1007.1,1011.6,3.7,110,1966,17.47,1.329,3.6932,129.3106839,3.6661,11.3119,130.7506839,1.9736,11.5386
2022,7,28,9,28,31,67,1006.9,1011.4,3.8,110,1760,1.44,-1.6925,0.2267,130.7506839,1.9736,11.5386,135.1606839,1.5855,10.3275
2022,7,28,10,28.7,34.8,66,1006.7,1011.2,4.4,110,1750,4.41,-0.3881,-1.2111,135.1606839,1.5855,10.3275,148.5906839,1.4232,8.5111
2022,7,28,11,29.9,39,62,1006.9,1011.4,3.3,160,1779,13.43,-0.1623,-1.8164,148.5906839,1.4232,8.5111,180.0006839,1.0833,7.7038
2022,7,28,12,30.7,42.2,58,1006.8,1011.3,3.5,160,1816,31.41,-0.3399,-0.8073,180.0006839,1.0833,7.7038,187.1406839,1.0972,8.2975
2022,7,28,13,32.2,44.7,53,1006.2,1010.6,2.5,180,2166,7.14,0.0139,0.5937,187.1406839,1.0972,8.2975,206.6106839,1.9662,7.6739
2022,7,28,14,32.7,45.5,53,1005.8,1010.2,2.5,140,1925,19.47,0.869,-0.6236,206.6106839,1.9662,7.6739,208.3706839,1.1276,4.5209
2022,7,28,15,33.1,42.8,52,1005.6,1010,3.1,140,2045,1.76,-0.8386,-3.153,208.3706839,1.1276,4.5209,216.6606839,1.577,7.6212
2022,7,28,16,33.5,41.1,54,1005.4,1009.8,2.1,140,1962,8.29,0.4494,3.1003,216.6606839,1.577,7.6212,210.6806839,1.0774,5.6366
2022,7,28,17,32.6,36.2,58,1005.5,1009.9,3.2,140,1994,-5.98,-0.4996,-1.9846,210.6806839,1.0774,5.6366,244.6406839,1.7295,8.9064
2022,7,28,18,32.3,33.3,60,1005.2,1009.6,2.8,140,1927,33.96,0.6521,3.2698,244.6406839,1.7295,8.9064,264.2006839,1.6362,10.2944
2022,7,28,19,31.2,30.9,63,1005.6,1010.1,2.6,110,1999,19.56,-0.0933,1.388,264.2006839,1.6362,10.2944,296.4306839,2.8181,11.582
2022,7,28,20,30.7,29.3,65,1005.9,1010.4,2.5,140,1905,32.23,1.1819,1.2876,296.4306839,2.8181,11.582,312.6206839,2.9267,10.8308
2022,7,28,21,28.6,28.6,71,1007,1011.5,1.7,250,1587,16.19,0.1086,-0.7512,312.6206839,2.9267,10.8308,325.2406839,4.0991,13.3094
2022,7,28,22,26.3,27.3,96,1007.3,1011.8,0.4,0,1096,12.62,1.1724,2.4786,325.2406839,4.0991,13.3094,306.3606839,3.2707,11.5996
2022,7,28,23,26.3,26.6,89,1007.8,1012.3,1.5,320,744,-18.88,-0.8284,-1.7098,306.3606839,3.2707,11.5996,237.9106839,2.7612,8.8089
2022,7,29,0,26.1,26.1,92,1007.9,1012.4,0.2,0,717,-68.45,-0.5095,-2.7907,237.9106839,2.7612,8.8089,202.1106839,1.4464,5.2132
2022,7,29,1,26.1,25.9,94,1008,1012.5,0.2,0,714,-35.8,-1.3148,-3.5957,202.1106839,1.4464,5.2132,163.9706839,1.0198,2.7894
2022,7,29,2,27,25.5,86,1007.9,1012.4,1.1,140,1852,-38.14,-0.4266,-2.4238,163.9706839,1.0198,2.7894,139.2606839,0.62,1.7508
2022,7,29,3,27.3,25.4,83,1007.8,1012.3,2,110,1996,-24.71,-0.3998,-1.0386,139.2606839,0.62,1.7508,128.4906839,0.2322,1.2551
2022,7,29,4,26.9,24.9,84,1007.9,1012.4,2.2,90,2000,-10.77,-0.3878,-0.4957,128.4906839,0.2322,1.2551,113.9906839,0.1548,1.2137
2022,7,29,5,26.7,24.7,84,1008.3,1012.8,2.1,90,2000,-14.5,-0.0774,-0.0414,113.9906839,0.1548,1.2137,112.9906839,0.7043,3.0328
2022,7,29,6,26.8,24.7,84,1008.5,1013,1.5,90,2000,-1,0.5495,1.8191,112.9906839,0.7043,3.0328,126.5006839,2.4683,7.9558
2022,7,29,7,27.4,25.8,82,1008.7,1013.2,2,110,1931,13.51,1.764,4.923,126.5006839,2.4683,7.9558,151.8506839,3.0571,11.023
2022,7,29,8,28.7,29.5,77,1008.9,1013.4,3.3,110,1837,25.35,0.5888,3.0672,151.8506839,3.0571,11.023,155.1206839,1.9174,12.4207
2022,7,29,9,30.1,32.7,74,1008.9,1013.4,2.4,140,1661,3.27,-1.1397,1.3977,155.1206839,1.9174,12.4207,175.0706839,1.5518,11.3888
2022,7,29,10,30.7,36.4,67,1009,1013.5,2.8,140,1856,19.95,-0.3656,-1.0319,175.0706839,1.5518,11.3888,180.7706839,1.5521,9.6819
2022,7,29,11,32.4,42.4,62,1008.6,1013,1.7,200,2000,5.7,0.0003,-1.7069,180.7706839,1.5521,9.6819,212.9306839,1.7578,8.6464
2022,7,29,12,32.8,44.5,58,1008.5,1012.9,1.6,140,1955,32.16,0.2057,-1.0355,212.9306839,1.7578,8.6464,214.6106839,1.2888,8.9114
2022,7,29,13,33.5,47.3,57,1007.9,1012.3,1.6,200,1950,1.68,-0.469,0.265,214.6106839,1.2888,8.9114,227.8806839,0.7395,7.9296
2022,7,29,14,33.9,45.4,54,1007.3,1011.7,1.4,230,1913,13.27,-0.5493,-0.9818,227.8806839,0.7395,7.9296,230.5506839,1.2939,7.1416
2022,7,29,15,34.1,44.2,53,1006.9,1011.3,1.5,250,1913,2.67,0.5544,-0.788,230.5506839,1.2939,7.1416,224.7206839,1.2402,6.1868
2022,7,29,16,33.8,40.1,55,1006.5,1010.9,1.3,340,1928,-5.83,-0.0537,-0.9548,224.7206839,1.2402,6.1868,237.2306839,1.2977,6.5244
2022,7,29,17,33.3,37.1,61,1006.2,1010.6,2.2,270,1892,12.51,0.0575,0.3376,237.2306839,1.2977,6.5244,274.9106839,1.2648,7.9078
2022,7,29,18,32.7,34.3,62,1005.8,1010.2,2.6,320,1731,37.68,-0.0329,1.3834,274.9106839,1.2648,7.9078,290.9706839,2.0069,9.6601
2022,7,29,19,31.8,32.5,66,1006.2,1010.6,2.5,320,1713,16.06,0.7421,1.7523,290.9706839,2.0069,9.6601,295.1006839,1.8394,9.849
2022,7,29,20,31,30.4,69,1006.5,1011,1.5,340,1680,4.13,-0.1675,0.1889,295.1006839,1.8394,9.849,310.3206839,1.5601,10.3247
2022,7,29,21,30.6,29.3,70,1007.1,1011.6,1.8,320,1790,15.22,-0.2793,0.4757,310.3206839,1.5601,10.3247,319.0706839,2.8634,8.5076
2022,7,29,22,30,28.9,74,1007.5,1012,0.8,320,1817,8.75,1.3033,-1.8171,319.0706839,2.8634,8.5076,315.0206839,3.6506,9.4337
2022,7,29,23,29.5,28.4,77,1007.5,1012,0.7,340,1729,-4.05,0.7872,0.9261,315.0206839,3.6506,9.4337,265.7306839,1.7811,7.4295
2022,7,30,0,30.5,27.7,68,1007.5,1012,2.4,110,2000,-49.29,-1.8695,-2.0042,265.7306839,1.7811,7.4295,226.2006839,1.2765,4.4528
2022,7,30,1,29.6,27,71,1006.9,1011.4,2.2,90,2000,-39.53,-0.5046,-2.9767,226.2006839,1.2765,4.4528,177.2706839,1.0036,2.8022
2022,7,30,2,29.3,26.4,66,1006.8,1011.3,2.7,110,2000,-48.93,-0.2729,-1.6506,177.2706839,1.0036,2.8022,152.8806839,0.4265,1.877
2022,7,30,3,28.8,25.9,68,1006.7,1011.2,2.5,110,2000,-24.39,-0.5771,-0.9252,152.8806839,0.4265,1.877,129.3906839,0.1556,1.1398
2022,7,30,4,28.4,25.6,69,1006.5,1011,2.8,90,2000,-23.49,-0.2709,-0.7372,129.3906839,0.1556,1.1398,120.1706839,0.281,1.3681
2022,7,30,5,27.9,25.3,71,1006.5,1011,2.4,110,2000,-9.22,0.1254,0.2283,120.1706839,0.281,1.3681,116.5006839,0.4767,2.2817
2022,7,30,6,27.9,25.3,72,1006.3,1010.8,0.9,90,2038,-3.67,0.1957,0.9136,116.5006839,0.4767,2.2817,133.2806839,0.5754,3.3385
2022,7,30,7,29.7,26.8,67,1006.2,1010.7,1.7,110,2000,16.78,0.0987,1.0568,133.2806839,0.5754,3.3385,156.5006839,2.2527,9.0004
2022,7,30,8,30.4,31.5,64,1006.4,1010.9,2.5,90,2000,23.22,1.6773,5.6619,156.5006839,2.2527,9.0004,175.3606839,2.0882,12.493
2022,7,30,9,31.6,36.6,60,1006.6,1011,2.8,110,2000,18.86,-0.1645,3.4926,175.3606839,2.0882,12.493,201.4606839,1.8412,11.6947
2022,7,30,10,32.3,40.8,58,1006.4,1010.8,3.5,110,2042,26.1,-0.247,-0.7983,201.4606839,1.8412,11.6947,229.4206839,1.1989,11.1335
2022,7,30,11,33.4,44.7,56,1006.1,1010.5,4.2,110,1973,27.96,-0.6423,-0.5612,229.4206839,1.1989,11.1335,254.8106839,3.1692,12.2173
2022,7,30,12,33.9,45.5,55,1005.4,1009.8,4.6,110,1992,25.39,1.9703,1.0838,254.8106839,3.1692,12.2173,296.6206839,1.6513,10.3355
2022,7,30,13,32.9,41,57,1004.8,1009.2,4.3,110,2000,41.81,-1.5179,-1.8818,296.6206839,1.6513,10.3355,300.7306839,1.4464,8.8138
2022,7,30,14,34.3,43,55,1004.2,1008.6,4.1,110,1955,4.11,-0.2049,-1.5217,300.7306839,1.4464,8.8138,268.2006839,1.5176,8.7915
2022,7,30,15,34.5,42.7,54,1003.7,1008.1,4.1,140,2000,-32.53,0.0712,-0.0223,268.2006839,1.5176,8.7915,287.2606839,1.1746,7.5439
2022,7,30,16,34.4,39.8,56,1003.6,1008,4.2,160,2000,19.06,-0.343,-1.2476,287.2606839,1.1746,7.5439,299.0606839,1.341,7.4638
2022,7,30,17,33.5,36.7,56,1003.4,1007.8,4.1,160,2000,11.8,0.1664,-0.0801,299.0606839,1.341,7.4638,283.8306839,1.1777,8.2155
2022,7,30,18,32.2,34.2,58,1003.5,1007.9,4.4,160,2000,-15.23,-0.1633,0.7517,283.8306839,1.1777,8.2155,290.8906839,1.0326,7.4057
2022,7,30,19,31.6,32,61,1003.6,1008,3.5,140,2000,7.06,-0.1451,-0.8098,290.8906839,1.0326,7.4057,302.5106839,2.6372,9.6067
2022,7,30,20,30.9,30.3,65,1004,1008.4,2.7,140,2000,11.62,1.6046,2.201,302.5106839,2.6372,9.6067,305.5706839,2.1582,10.8869
2022,7,30,21,30.3,29.4,67,1004.2,1008.7,2.9,110,1996,3.06,-0.479,1.2802,305.5706839,2.1582,10.8869,304.8806839,2.3256,9.4522
2022,7,30,22,30.1,28.8,69,1004.5,1009,3.6,110,2000,-0.69,0.1674,-1.4347,304.8806839,2.3256,9.4522,286.4106839,2.7484,9.6192
2022,7,30,23,30,28.2,69,1004.3,1008.8,2.8,90,2000,-18.47,0.4228,0.167,286.4106839,2.7484,9.6192,232.0906839,1.8505,6.7293
2022,7,31,0,29.6,27.6,69,1004,1008.4,2.5,90,2000,-54.32,-0.8979,-2.8899,232.0906839,1.8505,6.7293,204.1406839,0.7939,3.2872
2022,7,31,1,29.3,27.1,69,1003.8,1008.3,2.6,90,2000,-27.95,-1.0566,-3.4421,204.1406839,0.7939,3.2872,169.9906839,0.4535,2.5096
2022,7,31,2,28.7,26.8,71,1003.8,1008.3,2.4,110,2000,-34.15,-0.3404,-0.7776,169.9906839,0.4535,2.5096,150.5106839,0.3452,2.228
2022,7,31,3,29.1,26.8,68,1003.1,1007.6,3.5,90,2000,-19.48,-0.1083,-0.2816,150.5106839,0.3452,2.228,135.5506839,0.1809,1.1332
2022,7,31,4,28.9,26.7,69,1002.8,1007.3,3,110,2000,-14.96,-0.1643,-1.0948,135.5506839,0.1809,1.1332,126.4306839,0.0666,1.2983
2022,7,31,5,28.7,26.5,70,1002.4,1006.9,3.8,110,2000,-9.12,-0.1143,0.1651,126.4306839,0.0666,1.2983,126.7706839,0.2718,1.9661
2022,7,31,6,28.4,26.5,71,1002.7,1007.2,3,110,2000,0.34,0.2052,0.6678,126.7706839,0.2718,1.9661,131.0806839,0.6783,3.381
2022,7,31,7,27.3,26.8,84,1002.4,1006.9,1.3,70,2000,4.31,0.4065,1.4149,131.0806839,0.6783,3.381,130.5806839,1.6151,6.2383
2022,7,31,8,28.1,27.3,79,1002.5,1007,2.1,90,2000,-0.5,0.9368,2.8573,130.5806839,1.6151,6.2383,161.5006839,2.0332,9.4869
2022,7,31,9,28.3,28.3,81,1002.6,1007.1,2.7,110,2000,30.92,0.4181,3.2486,161.5006839,2.0332,9.4869,199.5606839,2.0028,12.2316
2022,7,31,10,27.8,29.2,87,1002.6,1007.1,1.5,90,2000,38.06,-0.0304,2.7447,199.5606839,2.0028,12.2316,212.5906839,1.8606,11.3187
2022,7,31,11,27.2,27.9,91,1002.6,1007.1,1.2,110,950,13.03,-0.1422,-0.9129,212.5906839,1.8606,11.3187,221.5806839,3.0324,11.1923
2022,7,31,12,28.1,29.2,87,1002.3,1006.8,2.1,110,2017,8.99,1.1718,-0.1264,221.5806839,3.0324,11.1923,230.9306839,1.0344,9.4046
2022,7,31,13,27,28.9,93,1002.1,1006.6,1.2,90,1719,9.35,-1.998,-1.7877,230.9306839,1.0344,9.4046,240.1206839,1.6962,9.7581
2022,7,31,14,27.3,28.9,93,1001.7,1006.2,2.4,70,1040,9.19,0.6618,0.3535,240.1206839,1.6962,9.7581,217.0506839,1.4825,8.8592
2022,7,31,15,27,28.2,97,1001.1,1005.6,2,70,1467,-23.07,-0.2137,-0.8989,217.0506839,1.4825,8.8592,237.6906839,1.7286,10.0557
2022,7,31,16,27.4,28.6,94,1000.8,1005.3,1.9,90,1602,20.64,0.2461,1.1965,237.6906839,1.7286,10.0557,240.6606839,1.4594,8.5957
2022,7,31,17,27.1,27.6,94,1001.2,1005.7,3,110,1783,2.97,-0.2692,-1.46,240.6606839,1.4594,8.5957,245.7406839,2.504,11.7081
2022,7,31,18,27.3,27.5,93,1000.9,1005.4,3.5,90,1907,5.08,1.0446,3.1124,245.7406839,2.504,11.7081,272.4606839,2.0325,10.3262
2022,7,31,19,27,26.7,93,1000.9,1005.4,2.9,90,1113,26.72,-0.4715,-1.3819,272.4606839,2.0325,10.3262,255.5906839,2.1839,10.4285
2022,7,31,20,25.8,25.8,98,1001.1,1005.6,3.4,110,925,-16.87,0.1514,0.1023,255.5906839,2.1839,10.4285,274.8906839,2.838,11.8486
2022,7,31,21,25.7,25.7,100,1001.4,1005.9,2,110,490,19.3,0.6541,1.4201,274.8906839,2.838,11.8486,263.8406839,2.7443,9.9568
2022,7,31,22,25.5,25.7,100,1001.4,1005.9,1.6,110,788,-11.05,-0.0937,-1.8918,263.8406839,2.7443,9.9568,239.4006839,1.7307,7.1258
2022,7,31,23,25.7,25.6,100,1001.2,1005.7,3.2,90,667,-24.44,-1.0136,-2.831,239.4006839,1.7307,7.1258,196.2506839,1.0082,6.0539
2022,8,1,0,26,25.6,99,1001.2,1005.7,1.8,110,2029,-43.15,-0.7225,-1.0719,196.2506839,1.0082,6.0539,165.3306839,1.1015,3.8392
2022,8,1,1,25.9,25.6,98,1001,1005.5,1.4,110,2000,-30.92,0.0933,-2.2147,165.3306839,1.1015,3.8392,142.2106839,0.2958,2.4634
