YEAR,MONTH,DAY,HOUR,TEMP,WS,WD,HUM,AP,SLP,VISIBILITY,GTEMP,ELEC
2023,1,18,0,-2,0.5,140,68,1021.6,1026.7,2623,-0.3,1.08
2023,1,18,1,-2.6,0.1,0,73,1021.7,1026.8,2300,-0.5,0.99
2023,1,18,2,-2.9,0,0,76,1021.8,1026.9,2188,-0.7,0.92
2023,1,18,3,-3.4,0.7,340,81,1021.8,1026.9,1942,-0.8,1.02
2023,1,18,4,-2.9,1.1,230,83,1022,1027.1,1689,-1.1,0.83
2023,1,18,5,-3.8,0.8,270,84,1021.8,1027,1528,-1.6,0.64
2023,1,18,6,-4.3,1.1,270,89,1021.8,1027,1110,-18,0.38
2023,1,18,7,-4.6,1.1,290,89,1022.2,1027.4,1010,-2,0.43
2023,1,18,8,-5,0.8,250,90,1022.5,1027.7,786,-2.3,0.65
2023,1,18,9,-3.5,1.3,250,89,1023.2,1028.4,979,-1.5,0.84
2023,1,18,10,-1.1,1.2,270,77,1022.9,1028,1321,-0.5,1.08
2023,1,18,11,0,1.7,270,43,1022.7,1027.8,2124,0.1,1.11
2023,1,18,12,1.1,1.7,250,46,1022.1,1027.2,2171,3.7,1.13
2023,1,18,13,1.3,2.6,270,40,1021.1,1026.2,2252,6.5,1.03
2023,1,18,14,2,3.2,270,41,1020.6,1025.6,2788,6.8,0.78
2023,1,18,15,2.7,2.7,250,39,1020.5,1025.5,2554,6,0.81
2023,1,18,16,2.1,3.6,250,38,1020.6,1025.6,2725,2.6,0.62
2023,1,18,17,0.9,3,270,36,1020.8,1025.9,3498,0.1,0.61
2023,1,18,18,-0.8,2.5,250,43,1021,1026.1,3717,0,0.63
2023,1,18,19,-1.6,2.2,250,50,1021.2,1026.3,3189,-0.1,1.17
2023,1,18,20,-2.1,1.5,290,51,1021.4,1026.5,3622,-0.4,0.79
2023,1,18,21,-3.1,0.3,0,55,1021.4,1026.5,3343,-0.6,1.05
2023,1,18,22,-3.7,0.8,250,60,1021.2,1026.4,3177,-0.9,1.12
2023,1,18,23,-4.4,0.3,0,63,1021.2,1026.4,2982,-1.2,1.06
2023,1,19,0,-5.2,0.6,270,70,1021.3,1026.5,2715,-1.5,1.19
2023,1,19,1,-6,1,290,78,1022,1027.2,2345,-1.8,0.9
2023,1,19,2,-6.3,0.4,0,79,1022.5,1027.7,2390,-2.2,0.72
2023,1,19,3,-6.1,0.9,290,79,1022.4,1027.6,1909,-2.3,0.87
2023,1,19,4,-6.7,0.4,0,79,1021.4,1026.6,2274,-2.7,0.75
2023,1,19,5,-7,0.5,200,84,1021.4,1026.6,1826,-3,0.69
2023,1,19,6,-6.6,0.9,180,83,1020.8,1026,1751,-3.3,0.56
2023,1,19,7,-6.5,1.3,90,83,1020.7,1025.9,1539,-3.3,0.38
2023,1,19,8,-6.2,1,160,81,1020.9,1026.1,1491,-3.5,0.55
2023,1,19,9,-3.7,1.2,110,72,1021,1026.2,1590,-1.9,1
2023,1,19,10,-0.9,2,140,56,1021,1026.1,2467,-0.5,0.74
2023,1,19,11,0.5,2.1,140,47,1020.6,1025.7,2692,0.1,0.8
2023,1,19,12,1.8,2.8,160,47,1019.5,1024.5,2956,0.5,0.9
2023,1,19,13,3.3,3.1,200,49,1018.5,1023.5,3225,1.8,0.76
2023,1,19,14,4.4,3.3,180,46,1017.3,1022.3,3098,3.8,0.91
2023,1,19,16,4.7,2.5,200,44,1016.8,1021.8,2609,1.8,0.93
2023,1,19,18,4,2.6,200,53,1016.6,1021.6,2348,0.2,0.95
2023,1,19,19,3.7,3.3,180,55,1016.5,1021.5,2324,0.2,0.9
2023,1,19,20,3.3,2.7,180,58,1016.2,1021.2,2590,-0.1,0.91
2023,1,19,21,3.3,3.5,200,59,1016.4,1021.4,2826,0.1,0.93
2023,1,19,22,3.2,3.5,180,61,1016.1,1021.1,2715,0.1,1.03
2023,1,19,23,3.3,4.3,160,64,1015.3,1020.3,2673,0.1,1.19
2023,1,20,0,1.3,1.4,200,88,1016.1,1021.1,1091,0.1,0.93
2023,1,20,1,1,1.1,20,91,1015.9,1020.9,646,0.1,0.93
2023,1,20,2,3,4.5,250,80,1016.2,1021.2,793,0.1,0.92
2023,1,20,3,2.9,3.9,270,63,1017,1022,1068,0.2,1.11
2023,1,20,4,2.5,3.2,270,59,1017.3,1022.3,1510,0.1,0.56
2023,1,20,5,2.2,5.6,270,55,1017.5,1022.5,1554,0,0.48
2023,1,20,6,0.9,3.9,270,59,1018.5,1023.5,1376,-0.1,0.47
2023,1,20,7,-0.4,3.6,290,63,1019.9,1025,1468,-0.3,0.43
2023,1,20,8,-1.7,4.7,290,54,1020.9,1026,2603,-0.8,0.61
2023,1,20,9,-1.8,4.8,290,45,1022.2,1027.3,3552,-0.9,0.89
2023,1,20,10,-2.4,5,290,47,1023.9,1029,3447,-0.6,1
2023,1,20,11,-2.3,6.1,290,36,1024.6,1029.7,4916,0,0.96
2023,1,20,12,-2.5,5.3,270,31,1024.6,1029.7,5000,2.2,1.11
2023,1,20,13,-2,5.5,270,30,1023.8,1028.9,5000,5.3,0.89
2023,1,20,14,-1.9,4.8,290,27,1023.5,1028.6,5000,6.6,0.81
2023,1,20,15,-1.6,6.5,270,23,1023.6,1028.7,5000,5.4,0.67
2023,1,20,16,-1.4,3.3,290,30,1024.4,1029.5,5000,2.6,0.64
2023,1,20,17,-2.2,5.1,250,35,1024.7,1029.8,5000,0,0.8
2023,1,20,18,-3.6,3.3,270,36,1025.3,1030.5,5000,-0.8,0.22
2023,1,20,19,-4.1,2.3,290,39,1025.3,1030.5,5000,-1.3,0.25
2023,1,20,20,-4.5,2.5,290,39,1026,1031.2,5000,-1.9,0.15
2023,1,20,21,-5.8,0.5,230,48,1026.2,1031.4,5000,-2.2,0.14
2023,1,20,22,-6.1,0.8,230,55,1026.4,1031.6,5000,-2.6,0.17
2023,1,20,23,-6.9,1,270,63,1026.5,1031.7,4765,-2.9,0.21
2023,1,21,0,-7.5,1.2,290,66,1026.7,1032,4967,-3.3,0.14
2023,1,21,1,-7.2,1.7,290,54,1026.9,1032.1,4978,-3.7,0.11
2023,1,21,2,-7.5,1.8,270,52,1027.4,1032.7,4798,-4.2,0.15
2023,1,21,3,-8.2,1.5,320,53,1027.6,1032.9,4931,-4.7,0.21
2023,1,21,4,-8.7,1.1,340,58,1027.1,1032.4,4616,-5,0.14
2023,1,21,5,-8.9,0.7,290,61,1026.7,1032,4705,-5.2,0.14
2023,1,21,6,-9.5,0.6,230,64,1026.6,1031.9,4452,-5.6,0.24
2023,1,21,7,-10.3,0.8,270,71,1026.8,1032.1,3753,-5.9,0.28
2023,1,21,8,-10.3,0.8,270,73,1026.8,1032.1,3527,-6,0.28
2023,1,21,9,-7.2,0,0,59,1027,1032.2,4139,-4.4,0.12
2023,1,21,10,-4.7,1.1,140,47,1027.4,1032.6,4992,-3.5,0.14
2023,1,21,11,-3,1.3,140,41,1027.4,1032.6,5000,0,0.15
2023,1,21,12,-1.8,1.6,200,34,1026.7,1031.8,5000,3.6,0.18
2023,1,21,13,-0.6,1.2,110,31,1026.2,1031.3,5000,5.6,0.23
2023,1,21,14,0.4,2,340,33,1025.8,1030.9,5000,7.4,0.18
2023,1,21,15,0.7,3,230,39,1025.4,1030.5,5000,5.6,0.13
2023,1,21,16,1.2,2.1,230,40,1024.5,1029.6,5000,2.6,0.15
2023,1,21,17,0.4,1.5,290,42,1024.6,1029.7,5000,0.1,0.19
2023,1,21,18,-0.9,0.2,0,48,1024.9,1030,5000,-0.1,0.17
2023,1,21,19,-2.1,0.3,0,54,1024.8,1029.9,5000,-0.3,0.19
2023,1,21,20,-3,0.2,0,61,1025.4,1030.6,4841,-0.6,0.17
2023,1,21,21,-3.2,1.4,110,62,1024.6,1029.8,4113,-0.8,0.2
2023,1,21,22,-2.6,1.9,140,56,1024.6,1029.7,4713,-1,0.11
2023,1,21,23,-3,0.5,90,57,1024.5,1029.7,4756,-1,0.15
2023,1,22,0,-1.9,2.7,90,45,1024,1029.1,5000,-1.3,0.2
2023,1,22,1,-1.9,1.5,70,45,1023.4,1028.5,5000,-1.4,0.17
2023,1,22,2,-1.7,1.6,90,44,1023.5,1028.6,5000,-1.6,0.19
2023,1,22,3,-2.2,0.9,20,48,1025.2,1030.3,5000,-1.6,0.13
2023,1,22,4,-2,1.8,50,45,1024.6,1029.7,5000,-1.8,0.15
2023,1,22,5,-1.9,0.6,50,47,1023.6,1028.7,5000,-1.8,0.14
2023,1,22,6,-1.9,2.1,140,45,1023.8,1028.9,4518,-2,0.29
2023,1,22,7,-1.7,2.9,90,41,1022.5,1027.6,5000,-2.1,0.14
2023,1,22,8,-1.5,2.7,110,41,1022.5,1027.6,5000,-2.1,0.12
2023,1,22,9,-1.2,2.1,110,43,1023,1028.1,5000,-1.4,0.13
2023,1,22,10,-0.8,2.1,90,39,1023.6,1028.7,5000,-0.9,0.19
2023,1,22,11,0.1,2.7,110,36,1023.1,1028.2,5000,-0.2,0.19
2023,1,22,12,1.2,1.9,90,33,1022.3,1027.4,5000,0.2,0.18
2023,1,22,13,1.7,1.3,110,31,1021.4,1026.4,5000,0.4,0.14
2023,1,22,14,2.3,1.2,110,31,1020.7,1025.7,5000,0.6,0.2
2023,1,22,15,2.8,2.3,110,33,1020.1,1025.1,5000,0.7,0.22
2023,1,22,16,3.1,1.9,90,40,1019.7,1024.7,4793,0.6,0.15
2023,1,22,17,2.5,2.1,90,48,1019.6,1024.6,4453,0.1,0.15
2023,1,22,18,1.4,1.3,70,49,1019.4,1024.4,4151,0,0.18
2023,1,22,19,1.1,2.2,110,55,1019.7,1024.8,4188,0,0.17
2023,1,22,20,0.9,1.6,90,53,1019.7,1024.8,4068,-0.2,0.22
2023,1,22,21,0.6,0.6,70,55,1019.9,1025,3856,-0.2,0.15
2023,1,22,22,0.5,1.3,90,55,1019.5,1024.6,3846,-0.4,0.44
2023,1,22,23,-0.8,0.2,0,60,1019.6,1024.7,3781,-1,0.42
2023,1,23,0,-1.3,0.5,180,64,1019.4,1024.5,3560,-1.3,0.5
2023,1,23,1,-1.6,1.2,320,68,1020.3,1025.4,3517,-1.2,0.45
2023,1,23,2,-0.9,0.5,250,71,1020.5,1025.6,3195,-0.9,0.35
2023,1,23,3,-1,0.4,0,71,1020.4,1025.5,3158,-1.1,0.39
2023,1,23,4,-1.7,1.7,140,73,1019.3,1024.4,2933,-1.9,0.26
2023,1,23,5,-1.7,0.4,0,76,1017.8,1022.9,2358,-1.5,0.36
2023,1,23,6,-2.1,1.8,290,77,1018.3,1023.4,2717,-1.9,0.3
2023,1,23,7,-2.1,0.6,230,77,1018.7,1023.8,2566,-2.2,0.29
2023,1,23,8,-2.8,0.3,0,79,1018.9,1024,2635,-2.6,0.33
2023,1,23,9,-1.9,0.4,0,81,1019.5,1024.6,2487,-1.4,0.25
2023,1,23,10,1.3,0.8,230,66,1019.9,1024.9,2182,-0.1,0.32
2023,1,23,11,3.2,1.5,230,61,1019.5,1024.5,1889,1.3,0.2
2023,1,23,12,4.7,2.1,270,56,1018.4,1023.4,1694,6.1,0.31
2023,1,23,13,5.3,3.4,270,55,1017.8,1022.8,1519,8.9,0.26
2023,1,23,14,4,4.8,270,60,1016.8,1021.8,1290,7.5,0.26
2023,1,23,15,3,4.1,270,64,1016.9,1021.9,1052,5.3,0.28
2023,1,23,16,2.6,2.6,270,63,1016.5,1021.5,1213,3.5,0.22
2023,1,23,17,2.3,2.8,270,59,1016.8,1021.8,1313,0.7,0.18
2023,1,23,18,0.6,3.7,290,45,1017.5,1022.6,1757,0,0.16
2023,1,23,19,-0.6,2.1,270,53,1018.4,1023.5,1395,-0.1,0.14
2023,1,23,20,-1.4,2.9,290,55,1018.8,1023.9,1672,-0.3,0.16
2023,1,23,21,-2,4.2,290,58,1019.4,1024.5,1606,-0.6,0.19
2023,1,23,22,-3.4,5,320,54,1019.8,1024.9,1587,-1.3,0.24
2023,1,23,23,-4.7,4.3,290,52,1020.8,1026,1474,-1.8,0.13
2023,1,24,0,-5.5,4.5,290,38,1021.5,1026.7,2966,-2.3,0.18
2023,1,24,1,-6.5,4,290,50,1021.7,1026.9,2939,-2.7,0.46
2023,1,24,2,-8.5,5.5,290,60,1021.9,1027.2,2164,-3.5,0.35
2023,1,24,3,-10,4.1,320,58,1022,1027.3,3218,-4.8,0.41
2023,1,24,4,-11.2,5.3,290,58,1022,1027.3,2837,-5.8,0.36
2023,1,24,5,-12.3,5.1,290,54,1022.6,1027.9,3469,-6.8,0.38
2023,1,24,6,-13.4,4.1,270,54,1022.9,1028.3,3478,-7.6,0.34
2023,1,24,7,-14.2,4.8,270,49,1023.5,1028.9,4185,-8.4,0.29
2023,1,24,8,-15,5.1,290,44,1024.1,1029.5,4859,-9.2,0.28
2023,1,24,9,-14.7,5.4,290,42,1024.7,1030.1,4983,-8.5,0.28
2023,1,24,10,-14.2,5.4,290,34,1025.1,1030.5,4990,-8.1,0.38
2023,1,24,11,-14,5.7,290,32,1025,1030.4,4998,-4.2,0.76
2023,1,24,12,-13.1,5.8,290,34,1024.5,1029.9,4960,-0.1,0.58
2023,1,24,13,-12.2,5.3,270,34,1023.1,1028.4,4993,0.6,0.38
2023,1,24,14,-12.1,5.1,320,35,1023,1028.3,4971,1.2,0.44
2023,1,24,15,-11.3,5.6,290,37,1023.2,1028.5,4977,0.9,0.49
2023,1,24,16,-11.2,5.4,290,33,1023.9,1029.2,5000,-0.4,0.42
2023,1,24,17,-11.9,5.2,290,37,1024.6,1029.9,5000,-3.9,0.44
2023,1,24,18,-13,5,270,41,1025.2,1030.6,5000,-7.1,0.45
2023,1,24,19,-13.5,4.7,270,46,1026,1031.4,4972,-8.5,0.64
2023,1,24,20,-14.6,4.9,290,46,1026.7,1032.1,4765,-9.7,0.71
2023,1,24,21,-15.3,4,290,49,1027.6,1033,4520,-10.3,0.7
2023,1,24,22,-15.8,4.2,290,50,1028.1,1033.5,4236,-10.7,0.61
2023,1,24,23,-16,3.5,290,49,1028.9,1034.3,4375,-10.9,0.54
2023,1,25,0,-16.2,3.8,320,50,1028.7,1034.1,4462,-11.2,0.53
2023,1,25,1,-16.3,2.3,320,49,1029,1034.4,4563,-11,0.36
2023,1,25,2,-16.1,3,290,48,1029.3,1034.7,4650,-11.2,0.43
2023,1,25,3,-16.3,2.3,290,50,1029.6,1035,4714,-11.2,0.49
2023,1,25,4,-16.4,1.3,290,52,1029,1034.4,4767,-11,0.43
2023,1,25,5,-16.1,2.7,320,50,1028.9,1034.3,4958,-11.3,0.38
2023,1,25,6,-16,1.6,290,50,1028.9,1034.3,4849,-11.2,0.46
2023,1,25,7,-16.7,0.7,270,54,1028.6,1034.1,4531,-11.2,0.37
2023,1,25,8,-16.4,0.9,320,54,1028.5,1033.9,4441,-11,0.36
2023,1,25,9,-14.3,1.1,20,43,1028.4,1033.8,4811,-9.3,0.27
2023,1,25,10,-13,1.2,290,39,1028.7,1034.1,4906,-7.8,0.22
2023,1,25,11,-11.1,1.5,160,33,1028.7,1034,5000,-2.8,0.18
2023,1,25,12,-9.6,1.6,200,30,1028.1,1033.4,5000,2.7,0.18
2023,1,25,13,-8.3,1.6,230,24,1027.2,1032.5,5000,5.2,0.14
2023,1,25,14,-7.3,2.5,270,22,1026,1031.2,5000,5.3,0.17
2023,1,25,15,-6.2,1.5,290,20,1024.8,1030,5000,5.1,0.26
2023,1,25,16,-5.7,1.7,90,19,1023.6,1028.8,5000,1.8,0.18
2023,1,25,17,-5.5,2.3,200,25,1023.4,1028.6,5000,-0.6,0.14
2023,1,25,18,-6.9,0.8,160,30,1023.1,1028.3,5000,-1.7,0.17
2023,1,25,19,-7.4,2.5,180,38,1023.3,1028.5,4854,-3.3,0.19
2023,1,25,20,-7.9,1.8,160,42,1022.9,1028.1,3844,-4.8,0.22
2023,1,25,21,-8.4,1.7,160,46,1022.7,1028,4663,-5.7,0.2
2023,1,25,22,-8.6,1.6,110,47,1021.7,1027,4788,-5.9,0.82
2023,1,25,23,-8.4,2,140,45,1021.8,1027,4996,-6.5,0.77
2023,1,26,0,-8.7,1.7,110,50,1021.6,1026.9,5000,-6.2,0.54
2023,1,26,1,-8.4,1.6,110,51,1021.4,1026.6,4996,-6.1,0.47
2023,1,26,2,-7.5,1.8,140,48,1021.1,1026.3,5000,-5.5,0.54
2023,1,26,3,-7.7,1.5,140,72,1021.5,1026.7,410,-5,0.5
2023,1,26,4,-8.2,2.6,110,78,1020.2,1025.4,2770,-4.6,0.64
2023,1,26,5,-8.2,1.6,70,76,1019.7,1024.9,3680,-4.4,0.45
2023,1,26,6,-7.9,2.3,90,75,1019.6,1024.8,1313,-4.1,0.47
2023,1,26,7,-8.2,2.2,70,82,1019.6,1024.8,311,-3.9,0.45
2023,1,26,8,-8.1,2.5,90,84,1019.9,1025.1,355,-3.6,0.7
2023,1,26,9,-7.6,2.1,90,85,1020.4,1025.6,250,-3,0.92
2023,1,26,10,-6.8,1.3,70,82,1020.2,1025.4,1261,-2.3,1.1
2023,1,26,11,-5.8,2.3,70,80,1020.4,1025.6,866,-1.8,1.12
2023,1,26,12,-5.3,2.4,90,82,1020,1025.2,392,-1.4,0.42
2023,1,26,13,-4.6,1.3,90,80,1019.4,1024.6,932,-1.2,1.31
2023,1,26,14,-3.8,0.8,70,79,1018.7,1023.8,713,-1,0.82
2023,1,26,15,-3.3,0.6,50,79,1017.9,1023,661,-1,0.91
2023,1,26,16,-3.2,0.6,140,79,1018.1,1023.2,1753,-0.9,0.79
2023,1,26,17,-3.4,0.8,180,78,1018.3,1023.4,2026,-1.1,0.89
2023,1,26,18,-3.8,0.4,0,81,1018.5,1023.6,1992,-1.3,1.02
2023,1,26,19,-3.9,0.5,290,81,1018.6,1023.7,2041,-1.4,1.39
2023,1,26,20,-4.1,1.2,290,81,1018.7,1023.8,1835,-1.4,1.47
2023,1,26,21,-4.6,0.8,250,85,1018.9,1024.1,1379,-1.5,0.99
2023,1,26,22,-4.7,1,270,87,1018.7,1023.9,1367,-1.6,1.16
2023,1,26,23,-5.1,1.6,290,80,1018.7,1023.9,1773,-1.7,1.02
2023,1,27,0,-6.6,0.9,290,76,1018.9,1024.1,2078,-1.9,0.94
2023,1,27,1,-7.6,1.1,270,77,1018.5,1023.7,1930,-2.2,0.96
2023,1,27,2,-8.7,0.8,270,78,1018.3,1023.5,1617,-2.4,0.86
2023,1,27,3,-9.1,1.2,290,83,1018.1,1023.3,1704,-2.6,0.78
2023,1,27,4,-8.1,1.9,340,75,1017.7,1022.9,1658,-2.6,0.57
2023,1,27,5,-9.2,0.1,0,77,1017.2,1022.4,1493,-2.9,0.47
2023,1,27,6,-10.4,0.5,320,82,1017.2,1022.5,1100,-3.1,0.43
2023,1,27,7,-10.3,0.4,0,83,1017.8,1023.1,1335,-3.3,0.52
2023,1,27,8,-10,0.9,340,84,1018.5,1023.8,1347,-3.5,0.81
2023,1,27,9,-7.5,2.7,290,76,1019.2,1024.4,1442,-2.8,0.85
2023,1,27,10,-6.1,3.9,290,51,1019.4,1024.6,2593,-2,0.77
2023,1,27,11,-6,7.1,290,37,1019.7,1024.9,3204,-1.2,0.74
2023,1,27,12,-5.4,6.5,270,34,1018.8,1024,4799,-0.2,0.79
2023,1,27,13,-4.5,5.6,270,36,1017.8,1023,5000,0.4,0.8
2023,1,27,14,-3.7,5.4,270,34,1017.2,1022.3,5000,3.2,0.82
2023,1,27,15,-3.6,4.7,290,37,1016.9,1022,5000,3.2,0.65
2023,1,27,16,-4.4,5.9,290,35,1017.3,1022.4,5000,0.2,0.54
2023,1,27,17,-4.9,5.1,290,36,1017.7,1022.9,5000,-0.9,0.73
2023,1,27,18,-6.1,5.7,290,36,1017.9,1023.1,5000,-2.7,1.04
2023,1,27,19,-6.7,4.7,290,39,1018.9,1024.1,4994,-4.1,1.12
2023,1,27,20,-7.4,4.7,320,43,1019.6,1024.8,4563,-5.6,1.1
2023,1,27,21,-7.9,3.9,320,44,1020,1025.2,3941,-6.4,0.96
2023,1,27,22,-8.4,2.4,320,44,1020.2,1025.4,3856,-6.8,0.87
2023,1,27,23,-8.6,2.4,320,46,1019.9,1025.1,3793,-7.2,0.73
2023,1,28,0,-8.6,1.9,270,48,1019.9,1025.1,3891,-7.4,1.02
2023,1,28,1,-9.2,1.8,290,50,1019.3,1024.6,3878,-7.7,0.87
2023,1,28,2,-9.3,0.8,70,47,1019.4,1024.7,3992,-7.9,0.87
2023,1,28,3,-9.1,2.2,290,44,1019.5,1024.8,4113,-8.1,0.85
2023,1,28,4,-9.7,2.2,290,46,1019.4,1024.7,4481,-8.3,0.85
2023,1,28,5,-9.7,1.6,290,45,1019.4,1024.7,4484,-8.4,0.43
2023,1,28,6,-10.3,1.4,50,45,1019.1,1024.4,4712,-8.8,0.47
2023,1,28,7,-11.5,0.6,250,55,1019.4,1024.7,4066,-8.9,0.53
2023,1,28,8,-11.2,1.8,140,56,1018.8,1024.1,4153,-8.8,0.45
2023,1,28,9,-8.3,1,200,51,1018.9,1024.1,3879,-7,0.45
2023,1,28,10,-6.4,1.4,160,41,1018.8,1024,4162,-4.5,0.43
2023,1,28,11,-5.5,1.9,230,36,1018.9,1024.1,4623,-1,0.48
2023,1,28,12,-4.2,2,250,38,1018.3,1023.4,4986,1.4,0.66
2023,1,28,13,-2.2,2.8,230,36,1016.8,1021.9,5000,5.4,0.6
2023,1,28,14,-1.1,4,250,39,1015.8,1020.9,4927,6.1,0.54
2023,1,28,15,-1,3.3,250,39,1015.7,1020.8,4792,5.6,0.45
2023,1,28,16,-0.9,3.9,250,51,1015.8,1020.9,4902,2.2,0.43
2023,1,28,17,-1.9,2.3,270,62,1016,1021.1,4598,-0.1,0.4
2023,1,28,18,-2.2,3,270,56,1016.5,1021.6,4210,-0.8,0.23
2023,1,28,19,-2.6,1.8,290,59,1017,1022.1,3826,-1.2,0.26
2023,1,28,20,-3.4,1.3,270,60,1017.4,1022.5,3710,-1.8,0.2
2023,1,28,21,-4.1,1.1,250,62,1017.4,1022.5,3598,-2.7,0.19
2023,1,28,22,-4.1,2,290,58,1017.4,1022.5,3652,-3.6,0.39
2023,1,28,23,-4.8,1.7,320,59,1017.6,1022.8,3703,-4.6,0.91
2023,1,29,0,-5.6,0.9,320,53,1017.7,1022.9,3914,-5.2,0.66
2023,1,29,1,-7.1,1,230,60,1017.4,1022.6,3941,-5.9,0.81
2023,1,29,2,-7.7,0.6,160,63,1017.3,1022.5,3759,-6.2,0.61
2023,1,29,3,-8.3,1.4,90,65,1017.4,1022.6,3712,-6.6,0.46
2023,1,29,4,-8.5,1,90,67,1017.2,1022.4,3010,-6.5,0.47
2023,1,29,5,-8.2,1.6,110,64,1016.8,1022,2865,-6.7,0.56
2023,1,29,6,-8.3,1.2,140,68,1016.4,1021.6,3459,-7,0.48
2023,1,29,7,-8.8,1.1,110,73,1016.6,1021.8,3260,-6.8,0.37
2023,1,29,8,-8.1,1.1,140,70,1016.4,1021.6,3092,-6.2,0.49
2023,1,29,9,-6.2,1.1,160,67,1016.6,1021.8,3337,-5.3,0.52
2023,1,29,10,-3.7,1.6,140,54,1016.9,1022,4065,-2,0.42
2023,1,29,11,-1.9,3.2,160,56,1016.1,1021.2,3953,-0.5,0.28
2023,1,29,12,0.7,3.3,160,57,1014.8,1019.8,4122,4.8,0.16
2023,1,29,13,2.3,3.3,160,55,1013.3,1018.3,4177,7.7,0.19
2023,1,29,14,4,3.2,180,50,1011.9,1016.8,4232,6.9,0.21
2023,1,29,15,4.5,4.6,200,48,1011.2,1016.1,3777,4.3,0.74
2023,1,29,16,4.7,4.5,200,52,1011,1015.9,3621,3.2,1.72
2023,1,29,17,4.3,4.3,230,55,1010.8,1015.7,2977,1.6,1.32
2023,1,29,18,3,3.9,270,54,1011.7,1016.7,2616,-0.3,0.59
2023,1,29,19,2.3,2.9,270,60,1012.2,1017.2,2209,-0.2,0.77
2023,1,29,20,1.9,3.2,270,67,1012.8,1017.8,1909,-0.3,0.61
2023,1,29,21,1.1,3,270,58,1013.6,1018.6,2226,-0.7,0.57
2023,1,29,22,0.2,3.1,290,50,1014.6,1019.6,2411,-1.2,0.64
2023,1,29,23,-0.5,3.5,290,48,1015.3,1020.4,2781,-1.6,0.61
2023,1,30,0,-1.2,3.1,320,49,1016,1021.1,2977,-2,0.49
2023,1,30,1,-2.2,1.8,290,53,1016.4,1021.5,2858,-2.7,0.36
2023,1,30,2,-2.7,1.1,290,54,1016.8,1021.9,2819,-3.3,0.42
2023,1,30,3,-3.7,0.8,250,58,1017.3,1022.4,2515,-4.1,0.51
2023,1,30,4,-4.8,0.8,290,65,1017.5,1022.7,2508,-4.6,0.42
2023,1,30,5,-5.4,1.2,250,70,1018,1023.2,2308,-5,0.5
2023,1,30,6,-5.4,1.7,290,72,1018.3,1023.5,2271,-5.3,0.42
2023,1,30,7,-5.9,0.9,290,73,1018.8,1024,2251,-5.7,0.5
2023,1,30,8,-5.8,0.1,0,71,1019.6,1024.8,2379,-5.8,0.67
2023,1,30,9,-2.3,0.9,180,62,1020.5,1025.6,2047,-3.9,0.68
2023,1,30,10,-0.1,1.7,270,42,1020.8,1025.9,3807,-1.8,1.12
2023,1,30,11,1.2,2.4,270,35,1021,1026.1,4423,1.1,1.33
2023,1,30,12,2.2,2.3,290,30,1020.3,1025.3,5000,8.1,1.39
2023,1,30,13,2.8,3.4,290,29,1019.6,1024.6,5000,10.9,1.16
2023,1,30,14,3.2,4.1,290,29,1018.7,1023.7,5000,10.9,1.92
2023,1,30,15,3.7,4.2,270,27,1018.1,1023.1,5000,9.8,0.97
2023,1,30,16,3.7,3.4,250,28,1018.1,1023.1,5000,6.5,1.08
2023,1,30,17,3,3,250,33,1018.2,1023.2,4931,0.7,1.33
2023,1,30,18,0.9,2.1,250,42,1018.3,1023.3,5000,-0.6,0.98
2023,1,30,19,-0.8,1.1,250,49,1018.3,1023.4,3804,-1.1,1.15
2023,1,30,20,-1.7,0.3,0,52,1018.3,1023.4,4333,-1.6,1.47
2023,1,30,21,-2.3,0.1,0,55,1018.6,1023.7,4836,-2,1.28
2023,1,30,22,-2.9,1.6,140,60,1018.5,1023.6,3702,-2.2,1.5
2023,1,30,23,-3.4,0.9,90,64,1018.5,1023.6,3685,-2.6,1.53
2023,1,31,0,-3.8,1.3,110,66,1018.2,1023.3,3542,-2.9,1.48
2023,1,31,1,-4.3,1.6,90,71,1018,1023.1,3057,-3.3,1.37
2023,1,31,2,-4.5,0.9,110,70,1017.7,1022.9,2947,-3.7,1.22
2023,1,31,3,-5,1.7,140,78,1017.5,1022.7,2603,-4.1,0.47
2023,1,31,4,-5.4,0,0,74,1017.1,1022.3,3192,-4.6,0.35
2023,1,31,5,-5.2,1.5,90,75,1016.3,1021.5,3293,-4.9,0.42
2023,1,31,6,-5.7,0.2,0,77,1016.1,1021.3,2842,-5.2,0.45
2023,1,31,7,-5.8,2.6,140,79,1015.9,1021.1,2375,-5.3,0.6
2023,1,31,8,-5.5,1.8,110,80,1015.9,1021.1,1975,-5.3,0.66
2023,1,31,9,-2.4,0.8,140,68,1016.1,1021.2,2544,-3.3,1.3
2023,1,31,10,0.9,1.5,110,53,1016.2,1021.2,3839,-1,1.45
2023,1,31,11,3.2,3.4,140,47,1015.5,1020.5,4868,2.3,1.12
2023,1,31,12,4.7,3.3,160,42,1013.9,1018.8,4993,6.3,0.74
2023,1,31,13,6.1,3.4,160,43,1012.6,1017.5,5000,9.7,0.83
2023,1,31,14,8,2.6,140,42,1011.3,1016.2,4973,11.1,0.58
2023,1,31,15,9.4,3,230,50,1010.8,1015.6,3813,10.4,0.77
2023,1,31,16,8.5,4.5,200,53,1010.8,1015.7,3888,7.4,0.75
